Date,User,Component,Action,Target
2023-12-23,9400f1b21c,ASSIGN,VIEWED,SUBMISSION
2023-12-23,9400f1b21c,SYS,VIEWED,CONTENT
2023-12-23,9400f1b21c,ASSIGN,VIEWED,ASSIGN
2023-12-23,9400f1b21c,ASSIGN,VIEWED,FEEDBACK
2023-12-23,9400f1b21c,ASSIGN,VIEWED,ACTIVITY
2023-12-23,9400f1b21c,SYS,VIEWED,CONTENT
2023-12-23,9400f1b21c,PAGE,VIEWED,PAGE
2023-12-23,9400f1b21c,ASSIGN,VIEWED,SUBMISSION
2023-12-23,9400f1b21c,ASSIGN,VIEWED,ASSIGN
2023-12-23,9400f1b21c,ASSIGN,VIEWED,SUBMISSION
2023-12-23,9400f1b21c,ASSIGN,VIEWED,FEEDBACK
2023-12-23,9400f1b21c,ASSIGN,VIEWED,ACTIVITY
2023-12-23,9400f1b21c,SYS,VIEWED,CONTENT
2023-12-23,9400f1b21c,PAGE,VIEWED,PAGE
2023-12-23,9400f1b21c,ASSIGN,VIEWED,SUBMISSION
2023-12-23,9400f1b21c,ASSIGN,VIEWED,ASSIGN
2023-12-23,9400f1b21c,ASSIGN,VIEWED,SUBMISSION
2023-12-23,9400f1b21c,ASSIGN,VIEWED,FEEDBACK
2023-12-23,9400f1b21c,ASSIGN,VIEWED,ACTIVITY
2023-12-23,9400f1b21c,ASSIGN,VIEWED,ACTIVITY
2023-12-23,9400f1b21c,ASSIGN,VIEWED,FEEDBACK
2023-12-23,9400f1b21c,ASSIGN,VIEWED,SUBMISSION
2023-12-23,9400f1b21c,ASSIGN,VIEWED,ASSIGN
2023-12-23,9400f1b21c,ASSIGN,VIEWED,SUBMISSION
2023-12-23,9400f1b21c,PAGE,VIEWED,PAGE
2023-12-23,9400f1b21c,PAGE,VIEWED,PAGE
2023-12-23,9400f1b21c,SYS,VIEWED,CONTENT
2023-12-23,9400f1b21c,ASSIGN,VIEWED,FEEDBACK
2023-12-23,9400f1b21c,ASSIGN,VIEWED,SUBMISSION
2023-12-23,9400f1b21c,ASSIGN,VIEWED,ASSIGN
2023-12-23,9400f1b21c,ASSIGN,VIEWED,SUBMISSION
2023-12-23,9400f1b21c,PAGE,VIEWED,PAGE
2023-12-23,9400f1b21c,SYS,VIEWED,CONTENT
2023-12-23,9400f1b21c,ASSIGN,VIEWED,ACTIVITY
2023-12-23,bbb965ab0c,ASSIGN,VIEWED,SUBMISSION
2023-10-24,1be0034108,ASSIGN,VIEWED,FEEDBACK
2023-10-24,1be0034108,QUIZ,VIEWED,QUIZ
2023-10-24,1be0034108,ASSIGN,VIEWED,SUBMISSION
2023-10-24,1be0034108,SURVEY,VIEWED,CHOICE
2023-10-24,1be0034108,COUR,VIEWED,COUR
2023-10-24,1be0034108,ASSIGN,VIEWED,ASSIGN
2023-10-24,1be0034108,QUIZ,VIEWED,QUIZ
2023-10-24,1be0034108,COUR,VIEWED,COUR
2023-10-24,1be0034108,SURVEY,VIEWED,CHOICE
2023-10-24,1be0034108,ASSIGN,VIEWED,SUBMISSION
2023-10-24,1be0034108,ASSIGN,VIEWED,ACTIVITY
2023-10-24,1be0034108,ATTEND,VIEWED,REPORT
2023-10-24,1be0034108,STUDY_MAT,VIEWED,FOLD
2023-10-24,1be0034108,LECT,VIEWED,SUBMISSION
2023-10-24,1be0034108,LECT,VIEWED,ACTIVITY
2023-10-24,1be0034108,LECT,UPDATED,COMPLETION_STATE
2023-10-24,1be0034108,SURVEY,ANSWERED,OPTION
2023-10-24,1be0034108,ASSIGN,VIEWED,FEEDBACK
2023-10-24,1be0034108,SYS,VIEWED,CONTENT
2023-10-24,1be0034108,SYS,VIEWED,CONTENT
2023-10-24,1be0034108,ASSIGN,VIEWED,FEEDBACK
2023-10-24,1be0034108,SURVEY,ANSWERED,OPTION
2023-10-24,1be0034108,LECT,UPDATED,COMPLETION_STATE
2023-10-24,1be0034108,LECT,VIEWED,ACTIVITY
2023-10-24,1be0034108,LECT,VIEWED,SUBMISSION
2023-10-24,1be0034108,ASSIGN,VIEWED,ACTIVITY
2023-10-24,1be0034108,STUDY_MAT,VIEWED,FOLD
2023-10-24,1be0034108,ASSIGN,VIEWED,ACTIVITY
2023-10-24,1be0034108,ASSIGN,VIEWED,SUBMISSION
2023-10-24,1be0034108,SURVEY,VIEWED,CHOICE
2023-10-24,1be0034108,COUR,VIEWED,COUR
2023-10-24,1be0034108,QUIZ,VIEWED,QUIZ
2023-10-24,1be0034108,ASSIGN,VIEWED,ASSIGN
2023-10-24,1be0034108,ATTEND,VIEWED,REPORT
2023-10-24,1be0034108,ASSIGN,VIEWED,ASSIGN
2023-10-24,1be0034108,ATTEND,VIEWED,REPORT
2023-10-24,1be0034108,LECT,VIEWED,SUBMISSION
2023-10-24,1be0034108,SURVEY,ANSWERED,OPTION
2023-10-24,1be0034108,LECT,UPDATED,COMPLETION_STATE
2023-10-24,1be0034108,LECT,VIEWED,ACTIVITY
2023-10-24,1be0034108,LECT,VIEWED,SUBMISSION
2023-10-24,1be0034108,STUDY_MAT,VIEWED,FOLD
2023-10-24,1be0034108,ATTEND,VIEWED,REPORT
2023-10-24,1be0034108,ASSIGN,VIEWED,ACTIVITY
2023-10-24,1be0034108,ASSIGN,VIEWED,SUBMISSION
2023-10-24,1be0034108,SURVEY,VIEWED,CHOICE
2023-10-24,1be0034108,COUR,VIEWED,COUR
2023-10-24,1be0034108,QUIZ,VIEWED,QUIZ
2023-10-24,1be0034108,ASSIGN,VIEWED,ASSIGN
2023-10-24,1be0034108,SYS,VIEWED,CONTENT
2023-10-24,1be0034108,ASSIGN,VIEWED,FEEDBACK
2023-10-24,1be0034108,SURVEY,ANSWERED,OPTION
2023-10-24,1be0034108,LECT,UPDATED,COMPLETION_STATE
2023-10-24,1be0034108,LECT,VIEWED,ACTIVITY
2023-10-24,1be0034108,LECT,VIEWED,ACTIVITY
2023-10-24,1be0034108,LECT,UPDATED,COMPLETION_STATE
2023-10-24,1be0034108,SURVEY,ANSWERED,OPTION
2023-10-24,1be0034108,ASSIGN,VIEWED,FEEDBACK
2023-10-24,1be0034108,SYS,VIEWED,CONTENT
2023-10-24,1be0034108,ASSIGN,VIEWED,ASSIGN
2023-10-24,1be0034108,STUDY_MAT,VIEWED,FOLD
2023-10-24,1be0034108,QUIZ,VIEWED,QUIZ
2023-10-24,1be0034108,SURVEY,VIEWED,CHOICE
2023-10-24,1be0034108,ASSIGN,VIEWED,SUBMISSION
2023-10-24,1be0034108,ASSIGN,VIEWED,ACTIVITY
2023-10-24,1be0034108,ATTEND,VIEWED,REPORT
2023-10-24,1be0034108,STUDY_MAT,VIEWED,FOLD
2023-10-24,1be0034108,LECT,VIEWED,SUBMISSION
2023-10-24,1be0034108,COUR,VIEWED,COUR
2023-10-24,1be0034108,QUIZ,VIEWED,QUIZ
2023-10-24,1be0034108,COUR,VIEWED,COUR
2023-10-24,1be0034108,SURVEY,VIEWED,CHOICE
2023-10-24,1be0034108,ASSIGN,VIEWED,FEEDBACK
2023-10-24,1be0034108,SYS,VIEWED,CONTENT
2023-10-24,1be0034108,ASSIGN,VIEWED,ASSIGN
2023-10-24,1be0034108,QUIZ,VIEWED,QUIZ
2023-10-24,1be0034108,COUR,VIEWED,COUR
2023-10-24,1be0034108,SURVEY,VIEWED,CHOICE
2023-10-24,1be0034108,ASSIGN,VIEWED,SUBMISSION
2023-10-24,1be0034108,ASSIGN,VIEWED,ACTIVITY
2023-10-24,1be0034108,ATTEND,VIEWED,REPORT
2023-10-24,1be0034108,STUDY_MAT,VIEWED,FOLD
2023-10-24,1be0034108,LECT,VIEWED,SUBMISSION
2023-10-24,1be0034108,LECT,VIEWED,ACTIVITY
2023-10-24,1be0034108,LECT,UPDATED,COMPLETION_STATE
2023-10-24,1be0034108,SURVEY,ANSWERED,OPTION
2023-10-24,1be0034108,ASSIGN,VIEWED,FEEDBACK
2023-10-24,1be0034108,SYS,VIEWED,CONTENT
2023-10-24,1be0034108,ASSIGN,VIEWED,ASSIGN
2023-10-24,1be0034108,ASSIGN,VIEWED,ASSIGN
2023-10-24,1be0034108,SYS,VIEWED,CONTENT
2023-10-24,1be0034108,ASSIGN,VIEWED,FEEDBACK
2023-10-24,1be0034108,SURVEY,ANSWERED,OPTION
2023-10-24,1be0034108,LECT,UPDATED,COMPLETION_STATE
2023-10-24,1be0034108,LECT,VIEWED,ACTIVITY
2023-10-24,1be0034108,SURVEY,ANSWERED,OPTION
2023-10-24,1be0034108,LECT,VIEWED,SUBMISSION
2023-10-24,1be0034108,ATTEND,VIEWED,REPORT
2023-10-24,1be0034108,ASSIGN,VIEWED,ACTIVITY
2023-10-24,1be0034108,ASSIGN,VIEWED,SUBMISSION
2023-10-24,1be0034108,SURVEY,VIEWED,CHOICE
2023-10-24,1be0034108,COUR,VIEWED,COUR
2023-10-24,1be0034108,QUIZ,VIEWED,QUIZ
2023-10-24,1be0034108,STUDY_MAT,VIEWED,FOLD
2023-10-24,1be0034108,LECT,UPDATED,COMPLETION_STATE
2023-10-24,1be0034108,LECT,VIEWED,ACTIVITY
2023-10-24,1be0034108,LECT,VIEWED,SUBMISSION
2023-10-24,1be0034108,SURVEY,VIEWED,CHOICE
2023-10-24,1be0034108,COUR,VIEWED,COUR
2023-10-24,1be0034108,QUIZ,VIEWED,QUIZ
2023-10-24,1be0034108,ASSIGN,VIEWED,ASSIGN
2023-10-24,1be0034108,SYS,VIEWED,CONTENT
2023-10-24,1be0034108,ASSIGN,VIEWED,FEEDBACK
2023-10-24,1be0034108,ASSIGN,VIEWED,SUBMISSION
2023-10-24,1be0034108,SURVEY,ANSWERED,OPTION
2023-10-24,1be0034108,LECT,VIEWED,ACTIVITY
2023-10-24,1be0034108,LECT,VIEWED,SUBMISSION
2023-10-24,1be0034108,STUDY_MAT,VIEWED,FOLD
2023-10-24,1be0034108,ATTEND,VIEWED,REPORT
2023-10-24,1be0034108,ASSIGN,VIEWED,ACTIVITY
2023-10-24,1be0034108,ASSIGN,VIEWED,SUBMISSION
2023-10-24,1be0034108,LECT,UPDATED,COMPLETION_STATE
2023-10-24,1be0034108,SYS,VIEWED,CONTENT
2023-10-24,1be0034108,ASSIGN,VIEWED,ACTIVITY
2023-10-24,1be0034108,STUDY_MAT,VIEWED,FOLD
2023-10-24,1be0034108,STUDY_MAT,VIEWED,FOLD
2023-10-24,1be0034108,ATTEND,VIEWED,REPORT
2023-10-24,1be0034108,ASSIGN,VIEWED,ACTIVITY
2023-10-24,1be0034108,ASSIGN,VIEWED,SUBMISSION
2023-10-24,1be0034108,SURVEY,VIEWED,CHOICE
2023-10-24,1be0034108,COUR,VIEWED,COUR
2023-10-24,1be0034108,ATTEND,VIEWED,REPORT
2023-10-24,1be0034108,QUIZ,VIEWED,QUIZ
2023-10-24,1be0034108,SYS,VIEWED,CONTENT
2023-10-24,1be0034108,ASSIGN,VIEWED,FEEDBACK
2023-10-24,1be0034108,SURVEY,ANSWERED,OPTION
2023-10-24,1be0034108,LECT,UPDATED,COMPLETION_STATE
2023-10-24,1be0034108,LECT,VIEWED,ACTIVITY
2023-10-24,1be0034108,LECT,VIEWED,SUBMISSION
2023-10-24,1be0034108,ASSIGN,VIEWED,ASSIGN
2023-11-24,eeca91fd43,QUIZ,VIEWED,ACTIVITY
2023-11-24,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-11-24,3346f2bbf6,ASSIGN,VIEWED,ASSIGN
2023-11-24,eeca91fd43,ASSIGN,VIEWED,FEEDBACK
2023-11-24,eeca91fd43,COUR,VIEWED,CONTENT
2023-11-24,eeca91fd43,QUIZ,VIEWED,ACTIVITY
2023-11-24,eeca91fd43,QUIZ,REVIEWED,ATTEMPT
2023-11-24,bbb965ab0c,COUR,VIEWED,CONTENT
2023-11-24,3346f2bbf6,COUR,VIEWED,CONTENT
2023-11-24,3346f2bbf6,ASSIGN,VIEWED,ASSIGN
2023-11-24,3346f2bbf6,ASSIGN,VIEWED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,VIEWED,ASSIGN
2023-11-24,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,UPLOADED,SUBMISSION
2023-11-24,3346f2bbf6,COUR,VIEWED,CONTENT
2023-11-24,eeca91fd43,COUR,VIEWED,COUR
2023-11-24,eeca91fd43,ASSIGN,VIEWED,ACTIVITY
2023-11-24,eeca91fd43,ASSIGN,VIEWED,SUBMISSION
2023-11-24,eeca91fd43,QUIZ,REVIEWED,ATTEMPT
2023-11-24,3346f2bbf6,LECT,UPLOADED,SUBMISSION
2023-11-24,3346f2bbf6,COUR,VIEWED,CONTENT
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,ACTIVITY
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,ASSIGN
2023-11-24,bbb965ab0c,SYS,VIEWED,CONTENT
2023-11-24,3346f2bbf6,ASSIGN,VIEWED,ASSIGN
2023-11-24,bbb965ab0c,LECT,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,LECT,VIEWED,SUBMISSION
2023-11-24,eeca91fd43,ASSIGN,VIEWED,SUBMISSION
2023-11-24,eeca91fd43,ASSIGN,VIEWED,ACTIVITY
2023-11-24,eeca91fd43,COUR,VIEWED,COUR
2023-11-24,eeca91fd43,ASSIGN,VIEWED,FEEDBACK
2023-11-24,eeca91fd43,COUR,VIEWED,CONTENT
2023-11-24,eeca91fd43,QUIZ,VIEWED,ACTIVITY
2023-11-24,bbb965ab0c,LECT,VIEWED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-11-24,3346f2bbf6,ASSIGN,VIEWED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,LECT,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,LECT,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,LECT,VIEWED,ASSIGN
2023-11-24,bbb965ab0c,LECT,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,COUR,VIEWED,CONTENT
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,ACTIVITY
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,ASSIGN
2023-11-24,bbb965ab0c,SYS,VIEWED,CONTENT
2023-11-24,bbb965ab0c,LECT,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,LECT,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,LECT,VIEWED,ASSIGN
2023-11-24,bbb965ab0c,LECT,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,COUR,VIEWED,CONTENT
2023-11-24,bbb965ab0c,SYS,VIEWED,CONTENT
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,ASSIGN
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,UPLOADED,SUBMISSION
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,ACTIVITY
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,VIEWED,ASSIGN
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,ASSIGN
2023-11-24,bbb965ab0c,LECT,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,LECT,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,LECT,VIEWED,ASSIGN
2023-11-24,bbb965ab0c,LECT,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,COUR,VIEWED,CONTENT
2023-11-24,bbb965ab0c,ASSIGN,VIEWED,ACTIVITY
2023-11-24,3346f2bbf6,ASSIGN,VIEWED,SUBMISSION
2023-11-24,bbb965ab0c,SYS,VIEWED,CONTENT
2023-11-24,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-11-24,bbb965ab0c,LECT,VIEWED,ASSIGN
2023-11-24,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-11-24,4ec9599fc2,LECT,VIEWED,ASSIGN
2023-11-24,4ec9599fc2,LECT,VIEWED,SUBMISSION
2023-11-24,4ec9599fc2,COUR,VIEWED,CONTENT
2023-11-24,4ec9599fc2,ASSIGN,VIEWED,ASSIGN
2023-11-24,4ec9599fc2,ASSIGN,VIEWED,SUBMISSION
2023-11-24,4ec9599fc2,STUDY_MAT,VIEWED,SUBMISSION
2023-11-24,eeca91fd43,COUR,VIEWED,CONTENT
2023-11-24,4ec9599fc2,SYS,VIEWED,CONTENT
2023-11-24,eeca91fd43,ASSIGN,VIEWED,ACTIVITY
2023-11-24,eeca91fd43,COUR,VIEWED,COUR
2023-11-24,eeca91fd43,ASSIGN,VIEWED,FEEDBACK
2023-11-24,eeca91fd43,COUR,VIEWED,CONTENT
2023-11-24,3346f2bbf6,LECT,UPLOADED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-11-24,eeca91fd43,ASSIGN,VIEWED,SUBMISSION
2023-11-24,eeca91fd43,QUIZ,REVIEWED,ATTEMPT
2023-11-24,eeca91fd43,QUIZ,VIEWED,ACTIVITY
2023-11-24,eeca91fd43,COUR,VIEWED,CONTENT
2023-11-24,eeca91fd43,QUIZ,REVIEWED,ATTEMPT
2023-11-24,eeca91fd43,ASSIGN,VIEWED,FEEDBACK
2023-11-24,eeca91fd43,COUR,VIEWED,COUR
2023-11-24,eeca91fd43,ASSIGN,VIEWED,ACTIVITY
2023-11-24,eeca91fd43,ASSIGN,VIEWED,SUBMISSION
2023-11-24,eeca91fd43,ASSIGN,VIEWED,SUBMISSION
2023-11-24,eeca91fd43,ASSIGN,VIEWED,ACTIVITY
2023-11-24,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-11-24,eeca91fd43,COUR,VIEWED,COUR
2023-11-24,eeca91fd43,COUR,VIEWED,CONTENT
2023-11-24,eeca91fd43,QUIZ,VIEWED,ACTIVITY
2023-11-24,eeca91fd43,QUIZ,REVIEWED,ATTEMPT
2023-11-24,eeca91fd43,ASSIGN,VIEWED,SUBMISSION
2023-11-24,eeca91fd43,ASSIGN,VIEWED,ACTIVITY
2023-11-24,eeca91fd43,COUR,VIEWED,COUR
2023-11-24,eeca91fd43,ASSIGN,VIEWED,FEEDBACK
2023-11-24,eeca91fd43,ASSIGN,VIEWED,FEEDBACK
2023-11-24,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-11-24,4ec9599fc2,STUDY_MAT,VIEWED,ASSIGN
2023-11-24,3346f2bbf6,ASSIGN,VIEWED,SUBMISSION
2023-11-24,eeca91fd43,ASSIGN,VIEWED,SUBMISSION
2023-11-24,eeca91fd43,ASSIGN,VIEWED,ACTIVITY
2023-11-24,eeca91fd43,COUR,VIEWED,COUR
2023-11-24,eeca91fd43,ASSIGN,VIEWED,FEEDBACK
2023-11-24,eeca91fd43,COUR,VIEWED,CONTENT
2023-11-24,eeca91fd43,QUIZ,VIEWED,ACTIVITY
2023-11-24,eeca91fd43,QUIZ,REVIEWED,ATTEMPT
2023-11-24,3346f2bbf6,LECT,VIEWED,ASSIGN
2023-11-24,eeca91fd43,ASSIGN,VIEWED,ACTIVITY
2023-11-24,eeca91fd43,COUR,VIEWED,COUR
2023-11-24,eeca91fd43,ASSIGN,VIEWED,FEEDBACK
2023-11-24,eeca91fd43,COUR,VIEWED,CONTENT
2023-11-24,eeca91fd43,QUIZ,VIEWED,ACTIVITY
2023-11-24,eeca91fd43,QUIZ,REVIEWED,ATTEMPT
2023-11-24,3346f2bbf6,LECT,VIEWED,ASSIGN
2023-11-24,eeca91fd43,QUIZ,REVIEWED,ATTEMPT
2023-11-24,eeca91fd43,QUIZ,VIEWED,ACTIVITY
2023-11-24,eeca91fd43,ASSIGN,VIEWED,SUBMISSION
2023-11-24,3346f2bbf6,COUR,VIEWED,CONTENT
2023-11-24,eeca91fd43,COUR,VIEWED,CONTENT
2023-11-24,3346f2bbf6,ASSIGN,VIEWED,ASSIGN
2023-11-24,3346f2bbf6,COUR,VIEWED,CONTENT
2023-11-24,eeca91fd43,QUIZ,VIEWED,ACTIVITY
2023-11-24,eeca91fd43,QUIZ,REVIEWED,ATTEMPT
2023-11-24,eeca91fd43,ASSIGN,VIEWED,ACTIVITY
2023-11-24,eeca91fd43,COUR,VIEWED,COUR
2023-11-24,eeca91fd43,ASSIGN,VIEWED,FEEDBACK
2023-11-24,eeca91fd43,ASSIGN,VIEWED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,VIEWED,ASSIGN
2023-11-24,3346f2bbf6,ASSIGN,VIEWED,SUBMISSION
2023-11-24,3346f2bbf6,LECT,UPLOADED,SUBMISSION
2023-11-24,3346f2bbf6,ASSIGN,VIEWED,ASSIGN
2023-12-24,44c8031cb0,ASSIGN,VIEWED,ASSIGN
2023-12-24,44c8031cb0,SYS,VIEWED,CONTENT
2023-12-24,44c8031cb0,ASSIGN,VIEWED,FEEDBACK
2023-12-24,44c8031cb0,ASSIGN,VIEWED,SUBMISSION
2023-12-24,44c8031cb0,ASSIGN,VIEWED,SUBMISSION
2023-12-24,44c8031cb0,SYS,VIEWED,CONTENT
2023-12-24,44c8031cb0,ASSIGN,VIEWED,FEEDBACK
2023-12-24,44c8031cb0,ASSIGN,VIEWED,ASSIGN
2023-12-24,44c8031cb0,ASSIGN,VIEWED,ASSIGN
2023-12-24,44c8031cb0,ASSIGN,VIEWED,SUBMISSION
2023-12-24,44c8031cb0,ASSIGN,VIEWED,ASSIGN
2023-12-24,ec2e990b93,SURVEY,VIEWED,CHOICE
2023-12-24,ec2e990b93,COUR,VIEWED,CONTENT
2023-12-24,ec2e990b93,FOLD,VIEWED,FOLD
2023-12-24,ec2e990b93,ASSIGN,VIEWED,FEEDBACK
2023-12-24,ec2e990b93,ASSIGN,VIEWED,ASSIGN
2023-12-24,ec2e990b93,ASSIGN,VIEWED,SUBMISSION
2023-12-24,44c8031cb0,SYS,VIEWED,CONTENT
2023-12-24,44c8031cb0,ASSIGN,VIEWED,SUBMISSION
2023-12-24,44c8031cb0,ASSIGN,VIEWED,FEEDBACK
2023-12-24,44c8031cb0,SYS,VIEWED,CONTENT
2023-12-24,44c8031cb0,ASSIGN,VIEWED,FEEDBACK
2023-12-24,44c8031cb0,ASSIGN,VIEWED,FEEDBACK
2023-12-24,0f8ef3377b,ASSIGN,VIEWED,ASSIGN
2023-12-24,44c8031cb0,ASSIGN,VIEWED,ASSIGN
2023-12-24,0f8ef3377b,COUR,VIEWED,CONTENT
2023-12-24,0f8ef3377b,MAN,VIEWED,RESOURCE
2023-12-24,0f8ef3377b,FOLD,VIEWED,FOLD
2023-12-24,0f8ef3377b,TEST,VIEWED,ACTIVITY
2023-12-24,0f8ef3377b,SYS,VIEWED,CONTENT
2023-12-24,0f8ef3377b,ASSIGN,VIEWED,SUBMISSION
2023-12-24,0f8ef3377b,ASSIGN,VIEWED,FEEDBACK
2023-12-24,0f8ef3377b,ASSIGN,VIEWED,ASSIGN
2023-12-24,0f8ef3377b,ASSIGN,VIEWED,ASSIGN
2023-12-24,0f8ef3377b,COUR,VIEWED,CONTENT
2023-12-24,0f8ef3377b,FOLD,VIEWED,FOLD
2023-12-24,0f8ef3377b,TEST,VIEWED,ACTIVITY
2023-12-24,0f8ef3377b,SYS,VIEWED,CONTENT
2023-12-24,0f8ef3377b,ASSIGN,VIEWED,SUBMISSION
2023-12-24,0f8ef3377b,ASSIGN,VIEWED,FEEDBACK
2023-12-24,0f8ef3377b,COUR,VIEWED,CONTENT
2023-12-24,0f8ef3377b,MAN,VIEWED,RESOURCE
2023-12-24,0f8ef3377b,FOLD,VIEWED,FOLD
2023-12-24,0f8ef3377b,MAN,VIEWED,RESOURCE
2023-12-24,0f8ef3377b,ASSIGN,VIEWED,FEEDBACK
2023-12-24,0f8ef3377b,ASSIGN,VIEWED,SUBMISSION
2023-12-24,0f8ef3377b,SYS,VIEWED,CONTENT
2023-12-24,0f8ef3377b,MAN,VIEWED,RESOURCE
2023-12-24,0f8ef3377b,FOLD,VIEWED,FOLD
2023-12-24,0f8ef3377b,TEST,VIEWED,ACTIVITY
2023-12-24,0f8ef3377b,SYS,VIEWED,CONTENT
2023-12-24,0f8ef3377b,ASSIGN,VIEWED,SUBMISSION
2023-12-24,0f8ef3377b,ASSIGN,VIEWED,FEEDBACK
2023-12-24,0f8ef3377b,ASSIGN,VIEWED,ASSIGN
2023-12-24,0f8ef3377b,COUR,VIEWED,CONTENT
2023-12-24,0f8ef3377b,MAN,VIEWED,RESOURCE
2023-12-24,0f8ef3377b,FOLD,VIEWED,FOLD
2023-12-24,0f8ef3377b,TEST,VIEWED,ACTIVITY
2023-12-24,0f8ef3377b,SYS,VIEWED,CONTENT
2023-12-24,0f8ef3377b,ASSIGN,VIEWED,SUBMISSION
2023-12-24,0f8ef3377b,ASSIGN,VIEWED,FEEDBACK
2023-12-24,0f8ef3377b,ASSIGN,VIEWED,ASSIGN
2023-12-24,0f8ef3377b,COUR,VIEWED,CONTENT
2023-12-24,0f8ef3377b,MAN,VIEWED,RESOURCE
